HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_hhinc_prox,tenur_hhsiz_prox,tenur_prox
12805,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12806,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12807,Rented,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12808,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12809,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12810,Rented,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12811,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12812,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12813,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12814,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12815,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12816,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12817,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12818,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12819,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12820,Owned with mortgage or loan,>150K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
12821,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12822,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12823,Owned with mortgage or loan,76-100K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
12824,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12825,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12826,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12827,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12828,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
12829,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12830,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12831,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12832,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12833,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12834,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12835,Rented,<=0K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12836,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12837,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12838,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
12839,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12840,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12841,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12842,Rented,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12843,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12844,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
12845,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12846,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12847,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12848,Rented,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12849,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12850,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12851,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12852,Rented,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12853,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12854,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12855,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12856,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12857,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12858,Owned with mortgage or loan,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12859,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12860,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12861,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12862,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12863,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12864,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12865,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12866,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12867,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12868,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12869,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12870,Rented,101-150K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12871,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12872,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12873,Rented,>150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
12874,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12875,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12876,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12877,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12878,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12879,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12880,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12881,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12882,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12883,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12884,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12885,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12886,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12887,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12888,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
12889,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12890,Rented,<=0K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12891,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12892,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12893,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12894,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12895,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12896,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12897,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12898,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12899,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12900,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12901,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12902,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12903,Rented,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12904,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12905,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12906,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12907,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12908,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12909,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12910,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12911,Rented,76-100K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12912,Rented,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12913,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12914,Rented,<=0K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12915,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12916,Rented,>150K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.>150K,Rented.1,Rented
12917,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12918,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12919,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12920,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12921,Owned free and clear,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
12922,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12923,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12924,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12925,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12926,Owned free and clear,1-25K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12927,Owned free and clear,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12928,Owned with mortgage or loan,>150K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
12929,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12930,Rented,51-75K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12931,Rented,1-25K,1,0,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12932,Owned with mortgage or loan,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12933,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12934,Owned with mortgage or loan,76-100K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
12935,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12936,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
12937,Rented,51-75K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12938,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12939,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12940,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12941,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12942,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12943,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12944,Owned with mortgage or loan,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.1,Owned
12945,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12946,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
12947,Rented,1-25K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12948,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12949,Rented,101-150K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12950,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12951,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12952,Owned with mortgage or loan,76-100K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.1,Owned
12953,Owned free and clear,>150K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.1,Owned
12954,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12955,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12956,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12957,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12958,Rented,26-50K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12959,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12960,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12961,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12962,Owned free and clear,26-50K,0,2+,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12963,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12964,Rented,101-150K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12965,Owned with mortgage or loan,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12966,Rented,1-25K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12967,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12968,Rented,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.1,Rented
12969,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12970,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12971,Rented,76-100K,1,2+,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12972,Owned free and clear,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12973,Rented,76-100K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.1,Rented
12974,Rented,101-150K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.1,Rented
12975,Rented,1-25K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12976,Owned with mortgage or loan,26-50K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12977,Owned free and clear,51-75K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.1,Owned
12978,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
12979,Owned free and clear,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.1,Owned
12980,Owned with mortgage or loan,26-50K,0,0,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.1,Owned
12981,Rented,1-25K,0,1,0,1,1,0,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.<25K,Rented.1,Rented
12982,Rented,26-50K,1,1,0,1,1,1,0,SM,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.1,Rented
