HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_hhinc_prox,tenur_hhsiz_prox,tenur_prox
340,Rented,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
341,Rented,26-50K,3+,2+,0,3,3,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.3,Rented
342,Owned with mortgage or loan,76-100K,3+,0,2+,6+,7,3,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.6+,Owned
343,Owned free and clear,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
344,Owned with mortgage or loan,1-25K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.4,Owned
345,Owned with mortgage or loan,>150K,0,0,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
346,Owned free and clear,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
347,Owned free and clear,101-150K,2,2+,0,6+,7,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.6+,Owned
348,Owned with mortgage or loan,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
349,Owned with mortgage or loan,>150K,3+,2+,0,4,4,4,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
350,Owned free and clear,101-150K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
351,Owned free and clear,76-100K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
352,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
353,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
354,Rented,51-75K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
355,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
356,Rented,51-75K,2,1,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
357,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
358,Owned free and clear,101-150K,2,2+,3+,6+,7,2,4,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.6+,Owned
359,Owned with mortgage or loan,101-150K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
360,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
361,Owned free and clear,101-150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
362,Owned free and clear,76-100K,3+,2+,0,6+,8,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.6+,Owned
363,Owned free and clear,76-100K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.4,Owned
364,Owned with mortgage or loan,1-25K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
365,Rented,26-50K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
366,Owned with mortgage or loan,101-150K,3+,2+,0,4,4,4,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
367,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
368,Rented,26-50K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
369,Owned with mortgage or loan,51-75K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.3,Owned
370,Owned free and clear,51-75K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
371,Owned free and clear,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
372,Owned free and clear,>150K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
373,Owned free and clear,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
374,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
375,Owned with mortgage or loan,76-100K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.4,Owned
376,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
377,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
378,Owned free and clear,26-50K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.3,Owned
379,Owned with mortgage or loan,101-150K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
380,Owned free and clear,26-50K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.2,Owned
381,Owned with mortgage or loan,>150K,3+,2+,0,6+,7,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.6+,Owned
382,Owned free and clear,51-75K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.3,Owned
383,Owned free and clear,>150K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
384,Owned free and clear,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
385,Owned with mortgage or loan,101-150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
386,Owned free and clear,76-100K,1,0,1,4,4,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.4,Owned
387,Owned free and clear,>150K,0,2+,0,4,4,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
388,Rented,51-75K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.5,Rented
389,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
390,Owned free and clear,51-75K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.3,Owned
391,Owned with mortgage or loan,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
392,Rented,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
393,Owned free and clear,26-50K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.4,Owned
394,Owned with mortgage or loan,101-150K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
395,Rented,51-75K,3+,2+,0,3,3,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
396,Rented,51-75K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.5,Rented
397,Owned with mortgage or loan,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
398,Owned with mortgage or loan,>150K,3+,2+,0,3,3,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
399,Rented,76-100K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.2,Rented
400,Owned with mortgage or loan,101-150K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
401,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
402,Rented,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.101-150K,Rented.2,Rented
403,Owned with mortgage or loan,>150K,3+,2+,0,4,4,4,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
404,Owned free and clear,1-25K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
405,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
406,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
407,Owned with mortgage or loan,101-150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
408,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
409,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
410,Rented,51-75K,2,2+,2+,5,5,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.5,Rented
411,Rented,26-50K,2,2+,3+,6+,8,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.6+,Rented
412,Owned with mortgage or loan,>150K,3+,2+,0,3,3,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
413,Owned free and clear,26-50K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.2,Owned
414,Owned free and clear,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
415,Owned free and clear,76-100K,3+,2+,0,4,4,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.4,Owned
416,Owned with mortgage or loan,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
417,Owned with mortgage or loan,76-100K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
418,Owned with mortgage or loan,51-75K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
419,Owned with mortgage or loan,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
420,Owned free and clear,76-100K,1,1,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.3,Owned
421,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
422,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
423,Owned free and clear,76-100K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.4,Owned
424,Owned with mortgage or loan,1-25K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
425,Owned with mortgage or loan,26-50K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.4,Owned
426,Rented,76-100K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.3,Rented
427,Rented,51-75K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
428,Rented,26-50K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
429,Owned with mortgage or loan,>150K,1,2+,1,4,4,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
430,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
431,Owned free and clear,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
432,Owned free and clear,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
433,Rented,76-100K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.3,Rented
434,Rented,26-50K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
435,Owned with mortgage or loan,1-25K,0,2+,1,4,4,0,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.4,Owned
436,Owned free and clear,51-75K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
437,Owned with mortgage or loan,>150K,1,1,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
438,Owned with mortgage or loan,101-150K,1,2+,1,4,4,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
439,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
440,Owned free and clear,101-150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
441,Owned with mortgage or loan,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
442,Owned with mortgage or loan,101-150K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
443,Owned with mortgage or loan,>150K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
444,Owned free and clear,26-50K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.2,Owned
445,Rented,26-50K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.3,Rented
446,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
447,Owned with mortgage or loan,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
448,Rented,76-100K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.76-100K,Rented.3,Rented
449,Owned with mortgage or loan,101-150K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
450,Owned free and clear,26-50K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.3,Owned
451,Owned with mortgage or loan,>150K,1,0,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
452,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
453,Owned free and clear,101-150K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
454,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
455,Owned with mortgage or loan,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
456,Owned free and clear,76-100K,3+,2+,0,4,4,4,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.4,Owned
457,Owned free and clear,>150K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
458,Owned with mortgage or loan,51-75K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
459,Rented,51-75K,3+,2+,0,3,3,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.3,Rented
460,Owned with mortgage or loan,51-75K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
461,Owned free and clear,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
462,Owned free and clear,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
463,Owned with mortgage or loan,101-150K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
464,Owned with mortgage or loan,>150K,2,2+,1,4,4,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
465,Rented,26-50K,0,0,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
466,Owned free and clear,76-100K,1,1,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.3,Owned
467,Rented,26-50K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
468,Owned free and clear,26-50K,0,1,0,4,4,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.4,Owned
469,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
470,Owned free and clear,101-150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
471,Owned free and clear,101-150K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
472,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
473,Owned with mortgage or loan,>150K,2,2+,2+,4,4,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.4,Owned
474,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
475,Owned free and clear,101-150K,1,1,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
476,Owned free and clear,51-75K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.3,Owned
477,Owned free and clear,1-25K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
478,Owned free and clear,1-25K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
479,Owned with mortgage or loan,101-150K,2,2+,0,3,3,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.3,Owned
480,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
481,Owned with mortgage or loan,76-100K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.3,Owned
482,Owned free and clear,>150K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
483,Owned free and clear,>150K,3+,2+,0,3,3,3,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.3,Owned
484,Owned free and clear,1-25K,1,2+,1,3,3,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.3,Owned
485,Owned with mortgage or loan,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.2,Owned
486,Owned with mortgage or loan,26-50K,1,2+,2+,5,5,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.5,Owned
487,Owned with mortgage or loan,51-75K,1,2+,0,3,3,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.3,Owned
488,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
489,Owned with mortgage or loan,101-150K,3+,2+,0,4,4,4,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
490,Owned with mortgage or loan,101-150K,3+,2+,1,4,4,3,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
491,Owned with mortgage or loan,101-150K,2,2+,3+,5,5,2,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.5,Owned
492,Owned free and clear,1-25K,0,0,0,5,5,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.5,Owned
493,Owned with mortgage or loan,101-150K,1,2+,1,4,4,1,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.4,Owned
494,Owned with mortgage or loan,76-100K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
495,Owned with mortgage or loan,51-75K,1,2+,2+,4,4,1,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.4,Owned
496,Owned free and clear,26-50K,0,1,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.26-50K,Owned.2,Owned
497,Rented,26-50K,2,1,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.26-50K,Rented.2,Rented
498,Owned with mortgage or loan,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
499,Rented,51-75K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.2,Rented
500,Rented,51-75K,2,2+,2+,5,5,2,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Rented.51-75K,Rented.5,Rented
501,Owned with mortgage or loan,101-150K,1,2+,3+,5,5,1,3,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.5,Owned
502,Owned with mortgage or loan,101-150K,3+,2+,2+,5,5,3,2,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.5,Owned
503,Owned free and clear,>150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
504,Owned free and clear,1-25K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.<25K,Owned.2,Owned
505,Owned free and clear,51-75K,2,2+,1,3,3,2,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.51-75K,Owned.3,Owned
506,Owned with mortgage or loan,101-150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
507,Owned with mortgage or loan,101-150K,1,2+,0,2,2,1,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.101-150K,Owned.2,Owned
508,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.2,Owned
509,Owned free and clear,76-100K,0,2+,0,2,2,0,0,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.76-100K,Owned.2,Owned
510,Owned with mortgage or loan,>150K,3+,2+,1,5,5,4,1,MC,1300100,NA,NA,NA,NA,NA,NA,NA,NA,Owned.>150K,Owned.5,Owned
