HHID,tenur,hhinc,nwork,ncars,nchil,hhsiz,true_hhsiz,true_nwork,true_nchil,hhtype,puma,i_age,i_sex,race_,i_eth,i_inc,emply,indus,edu_q,tenur_prox,geoid
30784,Owned with mortgage or loan,26-50K,1,1,2+,3,3,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250107022
30785,Rented,26-50K,1,1,3+,5,5,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30786,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105003
30787,Rented,1-25K,1,1,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705002
30788,Rented,26-50K,1,1,2+,3,3,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203032
30789,Owned free and clear,1-25K,1,1,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510002
30790,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250304001
30791,Rented,26-50K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511012
30792,Rented,51-75K,1,1,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709002
30793,Rented,26-50K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
30794,Owned free and clear,101-150K,1,0,0,5,5,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403005
30795,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707001
30796,Rented,101-150K,1,1,2+,6+,8,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
30797,Rented,1-25K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108012
30798,Rented,1-25K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106002
30799,Rented,1-25K,0,0,2+,4,4,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507002
30800,Rented,26-50K,3+,0,1,4,4,3,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507003
30801,Owned with mortgage or loan,51-75K,1,2+,0,3,3,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511012
30802,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203021
30803,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250301002
30804,Owned with mortgage or loan,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250305001
30805,Rented,51-75K,3+,0,1,6+,8,3,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511011
30806,Owned free and clear,1-25K,0,1,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250702003
30807,Rented,1-25K,0,0,2+,3,3,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
30808,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
30809,Rented,76-100K,1,0,1,4,4,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511013
30810,Rented,26-50K,1,1,3+,4,4,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501012
30811,Rented,76-100K,1,2+,3+,6+,7,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
30812,Owned with mortgage or loan,51-75K,2,2+,0,4,4,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250510003
30813,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203012
30814,Rented,1-25K,1,1,2+,3,3,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511012
30815,Owned with mortgage or loan,51-75K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250701015
30816,Rented,101-150K,2,2+,1,5,5,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511013
30817,Rented,1-25K,0,0,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108011
30818,Rented,>150K,1,1,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250402001
30819,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250708001
30820,Rented,>150K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250406002
30821,Rented,26-50K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
30822,Rented,26-50K,1,1,3+,5,5,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510002
30823,Rented,<=0K,0,1,1,2,2,0,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712012
30824,Owned with mortgage or loan,51-75K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108011
30825,Rented,51-75K,3+,0,1,6+,8,3,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511011
30826,Owned with mortgage or loan,101-150K,2,1,0,5,5,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108012
30827,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250402002
30828,Rented,26-50K,1,0,3+,6+,7,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
30829,Owned with mortgage or loan,51-75K,1,1,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250509012
30830,Rented,26-50K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
30831,Rented,26-50K,2,1,1,3,3,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501011
30832,Rented,1-25K,2,1,0,3,3,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250402002
30833,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
30834,Rented,>150K,0,1,0,3,3,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105001
30835,Rented,26-50K,0,0,1,3,3,0,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701016
30836,Rented,>150K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712012
30837,Rented,1-25K,0,0,2+,4,4,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501012
30838,Owned with mortgage or loan,51-75K,1,1,2+,4,4,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511012
30839,Rented,1-25K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250509012
30840,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
30841,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705001
30842,Rented,1-25K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250402001
30843,Owned with mortgage or loan,26-50K,1,2+,0,5,5,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403002
30844,Rented,1-25K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
30845,Rented,1-25K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108012
30846,Rented,1-25K,1,1,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
30847,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707002
30848,Rented,1-25K,0,0,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502002
30849,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
30850,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250403003
30851,Owned with mortgage or loan,26-50K,1,2+,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511011
30852,Rented,1-25K,1,1,2+,4,4,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30853,Rented,51-75K,3+,1,1,6+,8,4,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506001
30854,Rented,26-50K,1,0,3+,6+,7,1,4,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501013
30855,Owned with mortgage or loan,101-150K,2,1,0,5,5,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250504001
30856,Rented,1-25K,2,1,0,3,3,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250402002
30857,Rented,1-25K,0,0,2+,4,4,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702002
30858,Rented,26-50K,1,1,3+,4,4,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250505001
30859,Owned with mortgage or loan,>150K,1,2+,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711013
30860,Rented,26-50K,1,1,3+,4,4,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501012
30861,Rented,26-50K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511014
30862,Owned free and clear,101-150K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250506002
30863,Rented,26-50K,1,0,2+,3,3,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
30864,Rented,51-75K,0,0,0,3,3,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510002
30865,Rented,101-150K,2,1,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709002
30866,Rented,26-50K,0,0,0,3,3,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507002
30867,Rented,26-50K,3+,0,0,3,3,3,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30868,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707002
30869,Owned with mortgage or loan,51-75K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250707001
30870,Owned with mortgage or loan,26-50K,1,1,2+,3,3,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711013
30871,Rented,101-150K,2,1,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709002
30872,Rented,51-75K,1,0,2+,4,4,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250505001
30873,Rented,26-50K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30874,Rented,1-25K,0,0,2+,3,3,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250406001
30875,Rented,51-75K,1,0,0,5,5,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507002
30876,Rented,76-100K,1,0,1,4,4,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511013
30877,Rented,51-75K,3+,1,1,6+,8,3,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506001
30878,Rented,51-75K,1,0,0,5,5,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502004
30879,Rented,76-100K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250302001
30880,Owned with mortgage or loan,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250408013
30881,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
30882,Rented,51-75K,3+,1,2+,6+,7,3,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501011
30883,Rented,26-50K,1,1,3+,4,4,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502001
30884,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106001
30885,Rented,1-25K,0,0,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502002
30886,Rented,76-100K,1,0,1,4,4,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702001
30887,Rented,1-25K,0,0,2+,3,3,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702002
30888,Owned with mortgage or loan,>150K,1,1,2+,5,5,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403002
30889,Rented,1-25K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408013
30890,Rented,51-75K,1,0,0,3,3,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105001
30891,Rented,26-50K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511014
30892,Rented,76-100K,3+,1,1,5,5,4,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250304002
30893,Rented,26-50K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
30894,Rented,1-25K,2,1,1,3,3,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250509012
30895,Rented,26-50K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30896,Rented,<=0K,0,1,1,2,2,0,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250203032
30897,Owned with mortgage or loan,>150K,2,2+,0,4,4,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711011
30898,Rented,26-50K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30899,Rented,>150K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
30900,Rented,1-25K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501012
30901,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107022
30902,Owned with mortgage or loan,51-75K,1,1,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250509012
30903,Owned with mortgage or loan,51-75K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403001
30904,Rented,<=0K,0,1,2+,3,3,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702002
30905,Owned with mortgage or loan,51-75K,2,1,1,4,4,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250502001
30906,Owned with mortgage or loan,76-100K,1,0,1,4,4,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250511013
30907,Rented,26-50K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250106002
30908,Rented,1-25K,1,1,2+,3,3,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712012
30909,Rented,>150K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250406002
30910,Rented,>150K,1,1,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250402001
30911,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
30912,Owned with mortgage or loan,>150K,2,2+,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250507003
30913,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709001
30914,Rented,76-100K,1,0,1,6+,10,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504002
30915,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707002
30916,Rented,51-75K,1,1,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250509012
30917,Owned with mortgage or loan,>150K,1,2+,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250711012
30918,Rented,26-50K,1,1,2+,3,3,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
30919,Rented,<=0K,0,0,2+,3,3,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
30920,Owned free and clear,>150K,0,0,1,2,2,0,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250705004
30921,Rented,76-100K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250302001
30922,Rented,1-25K,0,0,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702003
30923,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511012
30924,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250408011
30925,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250705003
30926,Rented,76-100K,3+,1,1,5,5,4,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250509012
30927,Rented,26-50K,2,1,2+,5,5,2,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709001
30928,Rented,1-25K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
30929,Rented,1-25K,0,0,2+,4,4,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507002
30930,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250707002
30931,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250107013
30932,Rented,>150K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250406002
30933,Rented,26-50K,1,0,1,3,3,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511014
30934,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250202002
30935,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
30936,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105003
30937,Rented,101-150K,3+,2+,0,4,4,3,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511011
30938,Rented,51-75K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250703004
30939,Rented,<=0K,0,0,2+,3,3,0,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712011
30940,Rented,1-25K,0,0,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502002
30941,Rented,26-50K,2,1,1,3,3,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504001
30942,Rented,26-50K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506002
30943,Owned with mortgage or loan,51-75K,2,1,1,4,4,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250108013
30944,Rented,>150K,2,2+,0,3,3,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250712012
30945,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250701013
30946,Rented,1-25K,1,1,2+,4,4,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511012
30947,Rented,51-75K,3+,1,1,6+,7,3,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
30948,Rented,1-25K,2,1,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30949,Rented,76-100K,1,2+,3+,6+,7,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250505001
30950,Owned with mortgage or loan,51-75K,2,1,1,4,4,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250509012
30951,Rented,26-50K,2,1,1,3,3,2,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250507001
30952,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
30953,Owned with mortgage or loan,>150K,3+,1,0,6+,7,4,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250506001
30954,Rented,1-25K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250403003
30955,Rented,26-50K,0,0,1,3,3,0,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504002
30956,Rented,51-75K,3+,1,0,3,3,3,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502004
30957,Rented,51-75K,3+,1,1,6+,8,3,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511011
30958,Rented,51-75K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250506001
30959,Rented,26-50K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250703002
30960,Rented,51-75K,3+,1,1,6+,7,3,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
30961,Rented,>150K,3+,2+,0,4,4,4,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250503002
30962,Rented,76-100K,3+,1,1,5,5,4,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250509012
30963,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
30964,Rented,51-75K,1,0,1,4,4,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250511013
30965,Owned free and clear,101-150K,2,1,0,5,5,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250501011
30966,Rented,51-75K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303001
30967,Rented,51-75K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510003
30968,Rented,<=0K,0,0,1,2,2,0,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250504002
30969,Owned with mortgage or loan,26-50K,1,2+,0,5,5,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250403004
30970,Owned free and clear,26-50K,2,1,2+,4,4,2,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Owned,250250502001
30971,Rented,26-50K,1,2+,3+,4,4,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
30972,Rented,1-25K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
30973,Rented,26-50K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250105003
30974,Rented,1-25K,0,1,1,3,3,0,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510002
30975,Rented,>150K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
30976,Rented,101-150K,2,1,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250505001
30977,Rented,101-150K,2,0,0,2,2,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250709002
30978,Rented,51-75K,0,0,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250303002
30979,Rented,1-25K,0,0,0,2,2,0,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502002
30980,Rented,26-50K,3+,2+,3+,6+,7,3,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250502003
30981,Rented,1-25K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250512002
30982,Rented,26-50K,1,1,3+,4,4,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250704021
30983,Rented,>150K,2,2+,0,3,3,2,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250702001
30984,Rented,1-25K,1,1,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250510001
30985,Rented,51-75K,1,0,1,2,2,1,1,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250108023
30986,Rented,1-25K,1,1,2+,4,4,1,2,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250404011
30987,Rented,76-100K,1,0,0,2,2,1,0,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250302001
30988,Rented,26-50K,1,1,3+,4,4,1,3,NS,2503302,NA,NA,NA,NA,NA,NA,NA,NA,Rented,250250501012
